equipmentnumber,type,description,geocoordX,geocoordY,state,stateExplanation,stationnumber,datetime
10315762,ELEVATOR,zu Gleis 1,8.6329531,50.0678735,ACTIVE,available,1854,2019-07-07T15:13:10Z
10543454,ELEVATOR,zu Gleis 5/6,8.6298163,49.8725555,ACTIVE,available,1126,2019-07-07T15:13:10Z
10543455,ELEVATOR,zu Gleis 7/8,8.6295535,49.87254,ACTIVE,available,1126,2019-07-07T15:13:10Z
10543453,ELEVATOR,zu Gleis 3/4,8.6300911,49.8725678,ACTIVE,available,1126,2019-07-07T15:13:10Z
10084470,ELEVATOR,zu Gleis 1/2,9.8617303,52.36922,INACTIVE,under construction,145,2019-07-07T15:13:10Z
10429782,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2841667,52.5188262,ACTIVE,available,6708,2019-07-07T15:13:10Z
10463696,ELEVATOR,zu Gleis 5/6,9.3006344,48.7384833,ACTIVE,available,1716,2019-07-07T15:13:10Z
10463695,ELEVATOR,zu Gleis 2/3,9.3007596,48.7386718,INACTIVE,under construction,1716,2019-07-07T15:13:10Z
10313109,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.66341625,50.1074703,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313107,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.66338525,50.10750485,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313108,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.6633997,50.1074894,ACTIVE,available,1866,2019-07-07T15:13:10Z
10267594,ELEVATOR,zu Gleis 2/3,9.577524507,48.98289219,ACTIVE,available,4287,2019-07-07T15:13:10Z
10313105,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.6623292,50.1072551,INACTIVE,not available,1866,2019-07-07T15:13:10Z
10313106,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.6633741,50.1075162,ACTIVE,available,1866,2019-07-07T15:13:10Z
10043953,ESCALATOR,von EG zu UG,11.58235,48.13521,ACTIVE,available,4236,2019-07-07T15:13:10Z
10313125,ESCALATOR,von Zwischenebene zu UG,8.6633731,50.10764815,ACTIVE,available,1866,2019-07-07T15:13:10Z
10043956,ESCALATOR,von EG zu UG,11.58274,48.13472,ACTIVE,available,4236,2019-07-07T15:13:10Z
10313126,ESCALATOR,von EG zu UG,8.6642648,50.10821955,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313123,ESCALATOR,von Zwischenebene zu UG,8.66340295,50.10761755,ACTIVE,available,1866,2019-07-07T15:13:10Z
10043954,ESCALATOR,von EG zu UG,11.58216,48.1344,ACTIVE,available,4236,2019-07-07T15:13:10Z
10465410,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.3977577,52.55447725,ACTIVE,available,791,2019-07-07T15:13:10Z
10313120,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.66248035,50.1070919,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313118,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.6624531,50.1071221,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313116,ESCALATOR,zu B2-Ebene,8.66258525,50.10722485,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313117,ESCALATOR,zu Gleis 101/102 (S-Bahn),8.66243865,50.10713815,ACTIVE,available,1866,2019-07-07T15:13:10Z
10465409,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.39778715,52.55447975,ACTIVE,available,791,2019-07-07T15:13:10Z
10097768,ELEVATOR,zu Gleis 3/4,9.1886554,52.3326321,ACTIVE,available,5954,2019-07-07T15:13:10Z
10097769,ELEVATOR,von EG zu Tunnel,9.1889321,52.3322094,ACTIVE,available,5954,2019-07-07T15:13:10Z
10314460,ESCALATOR,zu Gleis 1,8.78386,50.1025,ACTIVE,available,4743,2019-07-07T15:13:10Z
10097767,ELEVATOR,zu Gleis 1/2,9.1885838,52.3327719,ACTIVE,available,5954,2019-07-07T15:13:10Z
10256014,ELEVATOR,zu Gleis 18/19 (S-Bahn),13.7333093,51.0403711,ACTIVE,available,1343,2019-07-07T15:13:10Z
10256013,ELEVATOR,zu Gleis 17 Abschnitt E/F,13.7331579,51.0402032,ACTIVE,available,1343,2019-07-07T15:13:10Z
10257344,ELEVATOR,zu Gleis 2,8.6891356,49.3983134,ACTIVE,available,8050,2019-07-07T15:13:10Z
10313136,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.66323655,50.10765865,ACTIVE,available,1866,2019-07-07T15:13:10Z
10543458,ELEVATOR,zu Gleis 1,8.6303864,49.8725612,ACTIVE,available,1126,2019-07-07T15:13:10Z
10313137,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.66325125,50.1076431,ACTIVE,available,1866,2019-07-07T15:13:10Z
10543456,ELEVATOR,zu Gleis 9/10,8.6293117,49.8725263,ACTIVE,available,1126,2019-07-07T15:13:10Z
10313135,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.66322315,50.10767265,ACTIVE,available,1866,2019-07-07T15:13:10Z
10543457,ELEVATOR,zu Gleis 11/12,8.6290451,49.8725147,ACTIVE,available,1126,2019-07-07T15:13:10Z
10334058,ELEVATOR,Personenaufzug Vosslohstrasse,7.7585718,51.2598441,ACTIVE,available,6683,2019-07-07T15:13:10Z
10314463,ELEVATOR,zu Gleis 101/102 (S-Bahn),8.6628995,50.1072933,INACTIVE,under construction,1866,2019-07-07T15:13:10Z
10313132,ESCALATOR,von EG zu UG,8.66263045,50.10832835,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313133,ESCALATOR,von EG zu UG,8.66259515,50.1083028,ACTIVE,available,1866,2019-07-07T15:13:10Z
10314461,ESCALATOR,von EG zu UG,8.74778,50.10598,ACTIVE,available,7170,2019-07-07T15:13:10Z
10313130,ESCALATOR,von EG zu UG,8.66556705,50.1067091,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313131,ESCALATOR,von EG zu UG,8.66557655,50.1066941,ACTIVE,available,1866,2019-07-07T15:13:10Z
10314462,ESCALATOR,von EG zu UG,8.75186,50.10593,UNKNOWN,monitoring disrupted,7170,2019-07-07T15:13:10Z
10313129,ESCALATOR,von EG zu UG,8.66525005,50.10763075,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313127,ESCALATOR,von EG zu UG,8.6642913,50.10818985,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313128,ESCALATOR,von EG zu UG,8.66524105,50.10764585,ACTIVE,available,1866,2019-07-07T15:13:10Z
10499643,ELEVATOR,zu Gleis 1/2,11.592915,50.883896,ACTIVE,available,2201,2019-07-07T15:13:10Z
10313140,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.662285,50.1073015,ACTIVE,available,1866,2019-07-07T15:13:10Z
10452117,ELEVATOR,zu Gleis 2/3,11.5516848,49.6265084,ACTIVE,available,4396,2019-07-07T15:13:10Z
10452116,ELEVATOR,zu Gleis 1,11.5513914,49.6266265,ACTIVE,available,4396,2019-07-07T15:13:10Z
10288499,ELEVATOR,zu Gleis 10/11 Abschnitt C/D,6.65233,49.7571,ACTIVE,available,6264,2019-07-07T15:13:10Z
10216805,ELEVATOR,zu Gleis 1a/1b/2,11.9232059,50.3079306,ACTIVE,available,2818,2019-07-07T15:13:10Z
10448019,ELEVATOR,zu Gleis 2/3 (S-Bahn),9.8143344,53.5643081,ACTIVE,available,687,2019-07-07T15:13:10Z
10095173,ESCALATOR,zu Gleis 4/5,7.58842,50.35088,ACTIVE,available,3299,2019-07-07T15:13:10Z
10313143,ESCALATOR,von EG zu Zwischenebene,8.66314555,50.10755335,ACTIVE,available,1866,2019-07-07T15:13:10Z
10313144,ESCALATOR,von EG zu Zwischenebene,8.6631758,50.1075229,ACTIVE,available,1866,2019-07-07T15:13:10Z
10275180,ELEVATOR,zu Gleis 3/4,13.41790939,54.42069637,ACTIVE,available,499,2019-07-07T15:13:10Z
10313141,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.6622999,50.10728605,ACTIVE,available,1866,2019-07-07T15:13:10Z
10491715,ESCALATOR,von EG zu UG,9.17112,48.77502,ACTIVE,available,6085,2019-07-07T15:13:10Z
10313138,ESCALATOR,zu Gleis 103/104 (S-Bahn),8.6632643,50.1076287,ACTIVE,available,1866,2019-07-07T15:13:10Z
10275177,ELEVATOR,zu Gleis 1/2,13.41805462,54.42052727,ACTIVE,available,499,2019-07-07T15:13:10Z
10491714,ESCALATOR,von EG zu UG,9.17113,48.77505,ACTIVE,available,6085,2019-07-07T15:13:10Z
10313139,ESCALATOR,zu B2-Ebene,8.6624853,50.10737085,ACTIVE,available,1866,2019-07-07T15:13:10Z
10018921,ELEVATOR,zu Gleis 1/2,12.3617634,50.4792203,ACTIVE,available,1758,2019-07-07T15:13:10Z
10474392,ELEVATOR,zu Gleis 1/2,11.7443796,48.3951179,ACTIVE,available,1908,2019-07-07T15:13:10Z
10474393,ELEVATOR,von EG zu Tunnel,11.7442023,48.3951218,ACTIVE,available,1908,2019-07-07T15:13:10Z
10018922,ELEVATOR,von EG zu Tunnel,12.3619181,50.478951,ACTIVE,available,1758,2019-07-07T15:13:10Z
10474395,ELEVATOR,zu Gleis 3/4,11.7445365,48.3950247,ACTIVE,available,1908,2019-07-07T15:13:10Z
10334072,ELEVATOR,zu Gleis 2/3,10.8138802,52.2568059,ACTIVE,available,3354,2019-07-07T15:13:10Z
10334073,ELEVATOR,zu Gleis 1/4,11.01008062,52.22191209,ACTIVE,available,2677,2019-07-07T15:13:10Z
10457810,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.3803815,52.5718531,INACTIVE,not available,560,2019-07-07T15:13:10Z
10043961,ESCALATOR,von EG zu UG,11.58142,48.13492,ACTIVE,available,4236,2019-07-07T15:13:10Z
10334071,ELEVATOR,zu Gleis 1,10.8138357,52.256645,ACTIVE,available,3354,2019-07-07T15:13:10Z
10334074,ELEVATOR,zu Gleis 2/5,11.0103876,52.2218567,ACTIVE,available,2677,2019-07-07T15:13:10Z
10436024,ELEVATOR,zu Gleis 1,10.6973677,53.8041375,ACTIVE,available,3808,2019-07-07T15:13:10Z
10095172,ESCALATOR,zu Gleis 4/5,7.58847,50.35088,ACTIVE,available,3299,2019-07-07T15:13:10Z
10095171,ESCALATOR,zu Gleis 2/3,7.58874,50.35085,ACTIVE,available,3299,2019-07-07T15:13:10Z
10491739,ELEVATOR,zu Gleis 5,8.84532,48.953123,ACTIVE,available,4197,2019-07-07T15:13:10Z
10013215,ELEVATOR,von Empfangshalle zu Tunnel,12.2352251,51.8399059,ACTIVE,available,1173,2019-07-07T15:13:10Z
10491738,ELEVATOR,zu Gleis 2/3,8.84536,48.952997,ACTIVE,available,4197,2019-07-07T15:13:10Z
10491737,ELEVATOR,zu Gleis 1,8.84539,48.952877,ACTIVE,available,4197,2019-07-07T15:13:10Z
10491736,ELEVATOR,zu Gleis 4,13.5121597,52.5661045,ACTIVE,available,544,2019-07-07T15:13:10Z
10013213,ELEVATOR,von EG zu Tunnel,12.2340554,51.8401881,ACTIVE,available,1173,2019-07-07T15:13:10Z
10491735,ELEVATOR,zu Gleis 3,13.5123563,52.5661846,ACTIVE,available,544,2019-07-07T15:13:10Z
10408809,ELEVATOR,zu Gleis 3/4,6.4036715,51.2549601,ACTIVE,available,6415,2019-07-07T15:13:10Z
10408808,ELEVATOR,zu Gleis 5/6,6.4037738,51.2550932,ACTIVE,available,6415,2019-07-07T15:13:10Z
10099507,ESCALATOR,zu Gleis 10/11 (S-Bahn),6.95955,50.94311,ACTIVE,available,3320,2019-07-07T15:13:10Z
10042651,ELEVATOR,zu Gleis 2/3,11.9302717,48.4697787,UNKNOWN,monitoring disrupted,4172,2019-07-07T15:13:10Z
10042652,ELEVATOR,zu Gleis 1,11.930489,48.4697429,UNKNOWN,monitoring disrupted,4172,2019-07-07T15:13:10Z
10334098,ELEVATOR,zu Gleis 2/3,11.0374483,48.1060337,ACTIVE,available,2058,2019-07-07T15:13:10Z
10334099,ELEVATOR,zu Gleis 4/5,11.0374193,48.1059044,ACTIVE,available,2058,2019-07-07T15:13:10Z
10611275,ESCALATOR,,,,ACTIVE,available,4234,2019-07-07T15:13:10Z
10334097,ELEVATOR,zu Gleis 1,11.0374653,48.1061579,ACTIVE,available,2058,2019-07-07T15:13:10Z
10502904,ELEVATOR,zu Gleis 1,13.710959,51.6371146,INACTIVE,under construction,1795,2019-07-07T15:13:10Z
10502906,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2843198,52.518452,ACTIVE,available,6708,2019-07-07T15:13:10Z
10502905,ELEVATOR,zu Gleis 2,13.7109819,51.6372398,INACTIVE,under construction,1795,2019-07-07T15:13:10Z
10293806,ELEVATOR,zu Gleis 1/2,13.7085873,51.0559533,ACTIVE,available,1348,2019-07-07T15:13:10Z
10350921,ELEVATOR,zu Gleis 4/5,9.3912475,53.1126713,UNKNOWN,monitoring disrupted,5380,2019-07-07T15:13:10Z
10079969,ELEVATOR,zu Gleis 1/2,13.8282007,50.9998224,ACTIVE,available,1353,2019-07-07T15:13:10Z
10350922,ELEVATOR,zu Gleis 6,9.391374,53.1123582,ACTIVE,available,5380,2019-07-07T15:13:10Z
10013200,ELEVATOR,zu Gleis 4/5,12.234732,51.8400162,ACTIVE,available,1173,2019-07-07T15:13:10Z
10420554,ELEVATOR,zu Gleis 5/7,8.9990006,50.4112499,ACTIVE,available,4471,2019-07-07T15:13:10Z
10420553,ELEVATOR,zu Gleis 2/4,8.9991541,50.4111467,INACTIVE,not available,4471,2019-07-07T15:13:10Z
10492163,ELEVATOR,zu Gleis 3/4,8.0155427,49.9612896,ACTIVE,available,2019,2019-07-07T15:13:10Z
10421888,ELEVATOR,zu Gleis 1/2 (S-Bahn),9.965755,53.5637536,ACTIVE,available,2516,2019-07-07T15:13:10Z
10463608,ELEVATOR,zu Gleis 2/3,8.62138,50.2201,ACTIVE,available,284,2019-07-07T15:13:10Z
10124174,ESCALATOR,zu Gleis 1/2 (S-Bahn),13.2896922,52.63286335,ACTIVE,available,539,2019-07-07T15:13:10Z
10124173,ELEVATOR,zu Gleis 1/2 (S-Bahn),13.2895389,52.6329133,INACTIVE,not available,539,2019-07-07T15:13:10Z
10492162,ELEVATOR,zu Gleis 1,8.0157992,49.9611598,ACTIVE,available,2019,2019-07-07T15:13:10Z
10149491,ELEVATOR,zu Gleis 2/3,13.4080122,52.360067,ACTIVE,available,3891,2019-07-07T15:13:10Z
10099567,ELEVATOR,zu Gleis 2/3,8.6390691,48.165216,ACTIVE,available,5405,2019-07-07T15:13:10Z
10473899,ESCALATOR,zu Gleis 11/12 (S-Bahn),13.3863806,52.52052855,ACTIVE,available,527,2019-07-07T15:13:10Z
10473898,ESCALATOR,zu Gleis 11/12 (S-Bahn),13.3864789,52.52060845,ACTIVE,available,527,2019-07-07T15:13:10Z
10021769,ELEVATOR,zu Gleis 1/2,13.6376388,50.9884515,ACTIVE,available,1912,2019-07-07T15:13:10Z
10099555,ELEVATOR,zu Gleis 1,8.6390638,48.1653672,INACTIVE,not available,5405,2019-07-07T15:13:10Z
10053351,ELEVATOR,zu Gleis 1/2,9.67042672,54.30272841,ACTIVE,available,5223,2019-07-07T15:13:10Z
10358866,ELEVATOR,zu Gleis 2/3,8.7409687,51.7130115,ACTIVE,available,4846,2019-07-07T15:13:10Z
10053352,ELEVATOR,zu Gleis 3/4,9.670615481,54.30280752,ACTIVE,available,5223,2019-07-07T15:13:10Z
10358867,ELEVATOR,zu Gleis 1,8.7407468,51.7131368,ACTIVE,available,4846,2019-07-07T15:13:10Z
10463627,ELEVATOR,zu Gleis 4/5,8.62133,50.2199,ACTIVE,available,284,2019-07-07T15:13:10Z
10472578,ELEVATOR,zu Gleis 1,9.16293,47.769,UNKNOWN,monitoring disrupted,8002,2019-07-07T15:13:10Z
10463629,ELEVATOR,von EG zu Tunnel,8.8377715,50.1194644,ACTIVE,available,4210,2019-07-07T15:13:10Z
10463628,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.8377798,50.1191677,ACTIVE,available,4210,2019-07-07T15:13:10Z
10472573,ESCALATOR,zu Gleis 2/3,11.5962892,48.1109095,ACTIVE,available,4255,2019-07-07T15:13:10Z
10420552,ELEVATOR,zu Gleis 1,8.999361,50.4110917,ACTIVE,available,4471,2019-07-07T15:13:10Z
10463630,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.7651939,50.1055278,ACTIVE,available,7171,2019-07-07T15:13:10Z
10463632,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.7485095,50.1058686,ACTIVE,available,7170,2019-07-07T15:13:10Z
10463631,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.765317674,50.10531354,ACTIVE,available,7171,2019-07-07T15:13:10Z
10463634,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.73984,50.105288,ACTIVE,available,7169,2019-07-07T15:13:10Z
10440134,ELEVATOR,zu Gleis 7/8,9.7417356,52.3770185,INACTIVE,under maintenance,2545,2019-07-07T15:13:10Z
10463633,ELEVATOR,zu Gleis 1/2 (S-Bahn),8.7479218,50.1057245,ACTIVE,available,7170,2019-07-07T15:13:10Z
10463635,ELEVATOR,zu Gleis 1,8.7840885,50.1025018,ACTIVE,available,4743,2019-07-07T15:13:10Z
10334000,ELEVATOR,zu Gleis 1,8.4315743,50.0175597,ACTIVE,available,1818,2019-07-07T15:13:10Z
10501696,ELEVATOR,zu Gleis 1,9.0891574,51.8686526,ACTIVE,available,5999,2019-07-07T15:13:10Z
10334001,ELEVATOR,zu Gleis 2/3,8.4314107,50.0176346,ACTIVE,available,1818,2019-07-07T15:13:10Z
10334002,ELEVATOR,zu Gleis 1,8.4131388,49.9917086,INACTIVE,not available,5440,2019-07-07T15:13:10Z
10500358,ELEVATOR,führt zu Gleis 3,7.01485,50.63753,ACTIVE,available,4016,2019-07-07T15:13:10Z
10010125,ELEVATOR,von KG zu 7.OG,10.53992,52.2526,ACTIVE,available,835,2019-07-07T15:13:10Z
10138791,ELEVATOR,zu Gleis 1,8.3124003,49.9295219,INACTIVE,not available,739,2019-07-07T15:13:10Z
10488944,ELEVATOR,zu Gleis 1/2,6.7978147,51.2293682,ACTIVE,available,1403,2019-07-07T15:13:10Z
10488945,ELEVATOR,zu Gleis 1/2,6.7945887,51.2474984,ACTIVE,available,1406,2019-07-07T15:13:10Z
10297367,ELEVATOR,zu Gleis 1/2,9.2410721,48.7919899,ACTIVE,available,6072,2019-07-07T15:13:10Z
10015810,ELEVATOR,zu Gleis 6/7,6.7941232,51.2202587,ACTIVE,available,1401,2019-07-07T15:13:10Z
10201705,ELEVATOR,zu Gleis 5/6,11.4326649,48.7732396,ACTIVE,available,2994,2019-07-07T15:13:10Z
10015811,ELEVATOR,zu Gleis 4/5,6.7938916,51.2203696,ACTIVE,available,1401,2019-07-07T15:13:10Z
10201706,ELEVATOR,zu Gleis 7,11.4328436,48.7733189,ACTIVE,available,2994,2019-07-07T15:13:10Z
10015812,ELEVATOR,zu Gleis 13/14 (S-Bahn),6.7948481,51.2200044,ACTIVE,available,1401,2019-07-07T15:13:10Z
10015813,ELEVATOR,zu Gleis 17/18,6.7952645,51.2197097,ACTIVE,available,1401,2019-07-07T15:13:10Z
10015805,ELEVATOR,zu Gleis 19/20,6.7954912,51.2196009,ACTIVE,available,1401,2019-07-07T15:13:10Z
10277747,ELEVATOR,zu Gleis 2/3,9.1080796,48.7180538,ACTIVE,available,6082,2019-07-07T15:13:10Z
10500347,ELEVATOR,zu Gleis 1,7.01644,52.082113,ACTIVE,available,22,2019-07-07T15:13:10Z
10015806,ELEVATOR,zu Gleis 11/12 (S-Bahn),6.7946775,51.2200853,ACTIVE,available,1401,2019-07-07T15:13:10Z
10057721,ELEVATOR,zu Gleis 1/2,14.0037285,51.5269558,ACTIVE,available,5823,2019-07-07T15:13:10Z
10500348,ELEVATOR,zu Gleis 2,7.016687,52.082116,ACTIVE,available,22,2019-07-07T15:13:10Z
10543481,ELEVATOR,Mittelbahnsteig,11.6299785,48.0935306,ACTIVE,available,4267,2019-07-07T15:13:10Z
10015807,ELEVATOR,zu Gleis 15/16,6.7950265,51.2198242,ACTIVE,available,1401,2019-07-07T15:13:10Z
10015809,ELEVATOR,zu Gleis 9/10,6.7943761,51.2201368,INACTIVE,not available,1401,2019-07-07T15:13:10Z
10057722,ELEVATOR,zu Gleis 3/4,14.0035887,51.52707,ACTIVE,available,5823,2019-07-07T15:13:10Z
10099595,ELEVATOR,zu Gleis 4/5,8.6390884,48.1650738,ACTIVE,available,5405,2019-07-07T15:13:10Z
10112179,ELEVATOR,zu Gleis 4/5,12.0822146,50.0044242,ACTIVE,available,3979,2019-07-07T15:13:10Z
10289729,ELEVATOR,zu Gleis 1,12.22171129,51.40235652,ACTIVE,available,5574,2019-07-07T15:13:10Z
10501677,ELEVATOR,zu Gleis 1/2,6.58138,50.34453,ACTIVE,available,3069,2019-07-07T15:13:10Z
10357578,ELEVATOR,zu Gleis 1,7.531581516,52.17639021,ACTIVE,available,1590,2019-07-07T15:13:10Z
10501667,ELEVATOR,zu Gleis 1,7.11444,49.5804,ACTIVE,available,6288,2019-07-07T15:13:10Z
10275111,ELEVATOR,zu Gleis 2/3,8.6643717,49.2916147,ACTIVE,available,6759,2019-07-07T15:13:10Z
10275112,ELEVATOR,zu Gleis 1,8.6645721,49.2915517,ACTIVE,available,6759,2019-07-07T15:13:10Z
10086276,ELEVATOR,von Gleis 13/14 zu Gleis 1,8.0614561,52.2731968,ACTIVE,available,4787,2019-07-07T15:13:10Z
10086275,ELEVATOR,von Gleis 11/12 zu Gleis 1,8.0613324,52.2730388,ACTIVE,available,4787,2019-07-07T15:13:10Z
10499610,ELEVATOR,zu Gleis 2/3,8.460313,53.1094991,ACTIVE,available,2938,2019-07-07T15:13:10Z
10263124,ELEVATOR,zu Gleis 2/3,8.985132997,49.46529455,ACTIVE,available,1432,2019-07-07T15:13:10Z
10289732,ELEVATOR,zu Gleis 2 (S-Bahn),12.19467717,51.4032529,ACTIVE,available,8095,2019-07-07T15:13:10Z
10263123,ELEVATOR,zu Gleis 1,8.9850093,49.4651425,ACTIVE,available,1432,2019-07-07T15:13:10Z
10289730,ELEVATOR,zu Gleis 2,12.22159339,51.40250889,ACTIVE,available,5574,2019-07-07T15:13:10Z
10289731,ELEVATOR,zu Gleis 1 (S-Bahn),12.19461403,51.4031698,ACTIVE,available,8095,2019-07-07T15:13:10Z
10501666,ELEVATOR,zu Gleis 2/3,7.11467,49.5803,ACTIVE,available,6288,2019-07-07T15:13:10Z
10499609,ELEVATOR,zu Gleis 1/10,8.460604,53.1096378,ACTIVE,available,2938,2019-07-07T15:13:10Z
10314414,ELEVATOR,zu Gleis 2/3,9.7164402,50.8696268,ACTIVE,available,282,2019-07-07T15:13:10Z
10480229,ELEVATOR,zu Gleis 2,7.0231785,51.4223705,ACTIVE,available,1691,2019-07-07T15:13:10Z
10480227,ELEVATOR,zu Gleis 1 (S-Bahn),6.9979484,51.3868951,ACTIVE,available,1713,2019-07-07T15:13:10Z
10500283,ELEVATOR,zu Unterführung zu Gleis 2,14.8323,51.29865,ACTIVE,available,4552,2019-07-07T15:13:10Z
10480228,ELEVATOR,zu Gleis 2 (S-Bahn),6.9977376,51.3869551,ACTIVE,available,1713,2019-07-07T15:13:10Z
10500284,ELEVATOR,zum Ausgang / Gleis 1,14.83242,51.29873,ACTIVE,available,4552,2019-07-07T15:13:10Z
10112119,ELEVATOR,zu Gleis 1,12.0824902,50.0042602,ACTIVE,available,3979,2019-07-07T15:13:10Z
10467258,ELEVATOR,zu Gleis 1/2,11.5362946,48.1173027,ACTIVE,available,4233,2019-07-07T15:13:10Z
10493538,ELEVATOR,zu Gleis 1,9.2496255,53.1013811,ACTIVE,available,5913,2019-07-07T15:13:10Z
10009222,ELEVATOR,zu Gleis 1/2,7.2230505,51.4787334,ACTIVE,available,724,2019-07-07T15:13:10Z
10392728,ELEVATOR,zu Gleis 1/2,11.4314304,48.1293156,ACTIVE,available,3757,2019-07-07T15:13:10Z
10610809,ELEVATOR,zu Gleis 4/5,8.450663,49.689159,ACTIVE,available,614,2019-07-07T15:13:10Z
10455276,ELEVATOR,zu Gleis 2/3,11.2035065,49.3820748,ACTIVE,available,1783,2019-07-07T15:13:10Z
10020388,ELEVATOR,von EG zu 1.OG,8.6638005,50.1062542,INACTIVE,under construction,1866,2019-07-07T15:13:10Z
10467264,ESCALATOR,zu Gleis 1/2,11.5363221,48.11726565,ACTIVE,available,4233,2019-07-07T15:13:10Z
10443278,ELEVATOR,zu Gleis 3/4,7.4990375,51.4878654,ACTIVE,available,1306,2019-07-07T15:13:10Z
10443274,ELEVATOR,zu Gleis 1/2,7.4990843,51.4879828,ACTIVE,available,1306,2019-07-07T15:13:10Z
10431298,ELEVATOR,zu Gleis 7-10,7.013688,51.4512105,ACTIVE,available,1690,2019-07-07T15:13:10Z
10431299,ELEVATOR,zu Gleis 11/12,7.0137223,51.4510461,ACTIVE,available,1690,2019-07-07T15:13:10Z
10431296,ELEVATOR,zu Gleis 1/2 Abschnitt F,7.0135943,51.4516201,ACTIVE,available,1690,2019-07-07T15:13:10Z
10431297,ELEVATOR,zu Gleis 4-6 Abschnitt D,7.0136406,51.4514069,ACTIVE,available,1690,2019-07-07T15:13:10Z
10019485,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.7641558,48.3521027,ACTIVE,available,1823,2019-07-07T15:13:10Z
10480247,ELEVATOR,zu Gleis 1 (S-Bahn),6.9430098,51.4832972,ACTIVE,available,1702,2019-07-07T15:13:10Z
10121097,ELEVATOR,zu Gleis 1,8.4448821,50.084098,ACTIVE,available,2827,2019-07-07T15:13:10Z
10480248,ELEVATOR,zu Gleis 6/7 Abschnitt B/C,6.8521317,51.4746665,ACTIVE,available,4648,2019-07-07T15:13:10Z
10480249,ELEVATOR,zu Gleis 9/10 Abschnitt C/D,6.8518503,51.4747885,ACTIVE,available,4648,2019-07-07T15:13:10Z
10020397,ELEVATOR,von UG zu 2.OG,8.66424,50.10614,ACTIVE,available,1866,2019-07-07T15:13:10Z
10436965,ELEVATOR,zu Gleis 4/5 Abschnitt B,7.5884688,50.3510286,ACTIVE,available,3299,2019-07-07T15:13:10Z
10436966,ELEVATOR,zu Gleis 8/9/109,7.5880315,50.3510637,ACTIVE,available,3299,2019-07-07T15:13:10Z
10480246,ELEVATOR,zu Gleis 1/2,6.94881,51.472717,ACTIVE,available,1696,2019-07-07T15:13:10Z
10349084,ELEVATOR,zu Gleis 1,9.8186103,51.9811871,ACTIVE,available,54,2019-07-07T15:13:10Z
10353100,ELEVATOR,zu Gleis 4/5,9.0548732,54.472088,ACTIVE,available,2953,2019-07-07T15:13:10Z
10349085,ELEVATOR,zu Gleis 2/3,9.8183479,51.9810532,ACTIVE,available,54,2019-07-07T15:13:10Z
10604158,ELEVATOR,UG-EG-1.OG-2.OG (DBInfo recht),11.0819706,49.4461042,ACTIVE,available,4593,2019-07-07T15:13:10Z
10019474,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.7868852,48.3538235,ACTIVE,available,1822,2019-07-07T15:13:10Z
10300613,ELEVATOR,zu Gleis 1,9.209621,48.4963183,ACTIVE,available,5242,2019-07-07T15:13:10Z
10300610,ELEVATOR,zu Gleis 2/3,9.2093885,48.4964215,ACTIVE,available,5242,2019-07-07T15:13:10Z
10505940,ELEVATOR,zu Gleis 1/3,13.261672,53.561949,ACTIVE,available,4363,2019-07-07T15:13:10Z
10202278,ESCALATOR,zu Gleis 1/2,13.8088266,51.01152955,ACTIVE,available,1347,2019-07-07T15:13:10Z
10019473,ELEVATOR,zu Gleis 1/2 (S-Bahn),11.7854055,48.3537136,ACTIVE,available,1822,2019-07-07T15:13:10Z
